	area	rooms	bathroom	parking spaces	floor	animal	furniture	hoa	target	property_tax	fire_insurance	city_Belo Horizonte	city_Campinas	city_Porto Alegre	city_Rio de Janeiro	city_São Paulo
3473	131	3	2	2	6	0	1	1400	3000	534	39	0	0	0	0	1
3474	37	1	1	1	25	0	1	440	2850	152	37	0	0	0	0	1
3475	145	3	2	2	0	1	1	0	3000	128	46	0	0	0	0	1
3476	135	3	3	1	10	1	1	1600	4300	250	55	0	0	0	0	1
3477	67	3	2	1	1	1	0	406	1399	56	21	0	0	1	0	0
3478	25	1	1	0	1	0	0	0	1049	31	14	0	0	0	0	1
3479	300	4	4	4	0	1	0	0	6200	343	102	1	0	0	0	0
3480	190	3	2	2	9	1	0	1700	5700	492	73	0	0	0	0	1
3481	105	3	2	2	2	1	0	1320	7300	275	93	0	0	0	0	1
3482	48	1	1	2	5	0	1	1313	4500	248	58	0	0	0	0	1
3483	170	2	3	1	0	1	0	0	1300	50	24	0	0	1	0	0
3484	75	3	2	1	11	0	0	980	2000	109	26	0	0	0	0	1
3485	520	3	4	8	0	0	0	0	10000	1008	151	0	0	0	0	1
3486	37	1	1	0	7	1	0	600	1840	247	24	0	0	0	1	0
3487	305	3	6	3	8	1	1	2980	10000	1834	127	0	0	0	0	1
3488	80	2	2	1	2	1	0	1100	3776	167	49	0	0	0	1	0
3489	69	2	2	1	14	1	0	325	1800	130	23	0	1	0	0	0
3490	36	1	1	1	13	1	0	250	1850	0	24	0	0	0	0	1
3491	28	1	1	0	1	1	0	568	2150	0	28	0	0	0	0	1
3492	110	1	2	1	4	1	0	540	2040	179	30	0	0	1	0	0
3493	88	2	1	0	1	1	1	270	1300	27	19	0	0	1	0	0
3494	500	5	7	7	0	1	0	0	11500	5500	173	0	0	0	0	1
3495	122	3	2	1	17	1	0	970	3860	113	49	0	0	0	0	1
3496	85	2	1	1	3	1	0	250	1250	88	17	1	0	0	0	0
3497	36	1	1	0	10	1	1	345	1600	30	21	0	0	0	0	1
3498	80	3	2	1	2	1	0	720	1900	195	26	1	0	0	0	0
3499	114	3	3	0	7	0	0	1480	2289	542	29	0	0	0	0	1
3500	150	3	2	2	1	1	0	808	1600	240	22	1	0	0	0	0
3501	70	2	1	0	6	1	0	480	1800	0	23	0	0	0	0	1
3502	370	4	4	3	0	1	0	0	7900	1000	119	0	0	0	0	1
3503	47	1	1	1	18	1	1	582	2700	135	35	0	1	0	0	0
3504	70	3	2	2	13	0	0	700	2910	84	37	0	0	0	0	1
3505	70	2	2	2	16	1	0	1400	3300	84	42	0	0	0	0	1
3506	50	2	3	0	0	0	0	0	1740	84	27	0	0	0	0	1
3507	37	1	1	0	1	1	0	1100	1900	250	25	0	0	0	1	0
3508	136	3	2	2	2	1	0	1546	2800	252	36	0	0	0	0	1
3509	60	2	1	0	6	0	1	498	2000	185	26	0	0	0	1	0
3510	65	2	2	1	4	1	0	600	1540	290	20	0	0	0	0	1
3511	450	7	5	3	0	0	0	0	7880	292	130	1	0	0	0	0
3512	180	3	4	3	12	1	1	1600	3400	250	44	0	0	0	0	1
3513	130	3	3	2	3	1	0	1140	4000	292	51	0	0	0	0	1
3514	200	3	2	6	0	1	0	0	2300	176	35	0	0	0	0	1
3515	180	2	3	2	13	1	0	0	12500	0	159	0	0	0	0	1
3516	55	2	2	1	6	0	0	380	1700	75	23	1	0	0	0	0
3517	79	2	1	2	8	1	0	705	6250	0	80	0	0	0	0	1
3518	47	1	1	1	3	1	1	907	9200	313	117	0	0	0	0	1
3519	65	2	1	1	3	1	0	1300	2550	109	33	0	0	0	0	1
3520	292	4	4	3	13	1	0	1650	3750	424	48	0	1	0	0	0
3521	181	4	2	2	1	1	1	1530	4000	434	54	1	0	0	0	0
3522	327	5	4	5	0	1	0	0	11000	2000	166	0	0	0	0	1
3523	300	2	3	2	8	0	1	3000	5120	500	65	0	0	0	0	1
3524	366	4	5	5	8	1	1	4000	15000	1834	191	0	0	0	0	1
3525	115	3	3	1	7	1	0	1254	3150	179	41	0	0	0	1	0
3526	216	4	5	5	12	1	0	600	7500	0	100	1	0	0	0	0
3527	70	2	1	1	3	0	0	710	820	45	11	0	0	0	0	1
3528	170	3	3	2	0	1	0	0	5000	242	76	0	0	0	0	1
3529	65	3	2	2	3	1	0	245	3000	1	39	0	0	0	0	1
3530	88	3	3	2	5	1	0	700	2900	190	37	0	0	0	0	1
3531	54	1	1	0	8	1	0	350	1870	3	24	0	0	0	0	1
3532	95	1	2	2	15	1	0	1859	8000	566	102	0	0	0	0	1
3533	800	4	5	4	9	1	0	6000	15000	3334	191	0	0	0	0	1
3534	75	1	1	0	0	0	0	0	1450	0	22	0	0	0	0	1
3535	38	1	1	0	10	1	1	640	1940	65	25	0	0	0	1	0
3536	178	2	4	3	2	1	0	2580	6000	70	77	0	0	0	0	1
3537	310	2	6	3	11	0	0	2300	6000	764	77	0	0	0	0	1
3538	66	1	1	1	1	1	1	550	2600	50	33	0	0	0	0	1
3539	90	3	2	0	4	1	0	921	2550	142	33	0	0	0	1	0
3540	180	3	3	2	11	1	1	3100	4250	625	54	0	0	0	0	1
3541	40	1	1	0	2	1	0	480	1100	20	15	0	0	0	1	0
3542	150	3	2	1	5	1	0	1300	5500	221	70	0	0	0	0	1
3543	37	1	1	0	12	0	0	346	2900	69	37	0	0	0	0	1
3544	71	2	2	1	3	1	0	730	2800	234	36	0	0	0	0	1
3545	130	3	2	2	5	1	0	1400	5000	584	64	0	0	0	0	1
3546	75	2	2	1	1	1	0	990	2700	145	35	0	0	0	1	0
3547	45	1	1	1	2	1	1	1000	1760	167	23	0	0	0	0	1
3548	260	4	3	4	0	1	1	600	5830	596	88	0	1	0	0	0
3549	50	1	1	0	0	0	0	0	750	0	12	0	0	0	0	1
3550	63	2	2	1	1	0	0	360	1600	66	21	0	0	0	0	1
3551	99	2	1	1	6	0	0	1300	4300	125	55	0	0	0	0	1
3552	170	4	4	3	9	1	0	1990	8250	594	105	0	0	0	0	1
3553	67	2	2	1	3	1	1	400	1612	59	22	1	0	0	0	0
3554	126	2	2	2	8	1	0	1000	2300	263	30	0	0	0	0	1
3555	70	2	2	2	3	1	0	900	1700	265	22	0	0	0	1	0
3556	57	1	1	1	3	1	0	653	1717	64	23	0	0	0	1	0
3557	27	1	1	0	6	0	0	300	694	13	11	0	0	1	0	0
3558	78	1	2	1	6	1	0	762	1840	50	24	0	1	0	0	0
3559	1100	4	6	10	0	1	0	3000	14000	2000	211	0	0	0	0	1
3560	162	2	2	3	6	1	1	1500	15000	609	191	0	0	0	0	1
3561	85	2	2	2	4	1	1	1028	2550	290	33	0	0	0	0	1
3562	67	2	1	1	2	1	0	682	1100	60	15	0	0	0	1	0
3563	122	3	1	0	6	1	1	1000	2000	220	26	0	0	0	1	0
3564	220	4	3	4	4	1	0	3200	11000	1000	140	0	0	0	0	1
3565	30	1	1	0	0	0	0	0	1000	0	13	0	0	0	0	1
3566	50	1	1	0	1	1	0	0	950	0	15	0	0	0	0	1
3567	120	3	2	2	4	0	0	350	1500	81	20	1	0	0	0	0
3568	75	2	2	1	12	1	0	798	1500	0	12	0	0	0	1	0
3569	70	2	2	2	8	1	1	835	2700	102	35	0	0	0	0	1
3570	650	4	6	6	0	1	0	0	8500	1600	128	0	0	0	0	1
3571	71	3	2	1	4	1	0	530	1300	48	19	0	0	1	0	0
3572	27	1	1	0	11	1	0	585	2000	0	26	0	0	0	0	1
3573	187	3	3	2	2	1	0	1300	2950	342	38	0	0	0	0	1
3574	110	3	2	1	10	1	0	1000	4500	0	58	0	0	0	0	1
3575	180	4	2	2	0	1	0	0	3500	150	53	0	0	0	0	1
3576	57	2	2	2	5	1	0	834	1510	190	20	0	0	0	0	1
3577	250	3	2	2	0	1	0	0	15000	459	226	0	0	0	0	1
3578	49	2	2	1	9	1	0	500	1460	100	19	0	0	0	0	1
3579	110	1	1	1	0	1	0	0	1300	250	20	0	0	0	0	1
3580	59	2	2	1	12	1	0	360	2200	18	28	0	0	0	0	1
3581	65	2	1	1	12	1	1	740	1700	34	22	0	0	0	0	1
3582	220	4	2	2	9	1	0	2500	5000	692	64	0	0	0	0	1
3583	220	3	2	2	4	1	0	3100	6400	700	82	0	0	0	0	1
3584	88	2	2	1	1	1	0	1200	7300	0	93	0	0	0	0	1
3585	90	3	2	2	0	1	1	200	4100	300	62	0	0	0	0	1
3586	30	1	1	0	12	1	1	350	3400	0	44	0	0	0	0	1
3587	49	2	1	1	6	1	1	400	1800	0	23	0	0	0	0	1
3588	100	3	2	0	1	1	0	900	5900	309	77	0	0	0	1	0
3589	120	3	1	1	8	1	0	560	2300	209	30	0	0	0	1	0
3590	150	2	3	3	0	1	0	0	4250	0	64	0	0	0	0	1
3591	100	3	2	0	0	1	0	0	1550	125	26	1	0	0	0	0
3592	170	3	3	0	10	1	0	1900	7500	529	96	0	0	0	0	1
3593	70	2	1	2	0	1	0	0	1300	70	20	0	1	0	0	0
3594	70	1	1	1	6	0	1	650	3150	120	40	0	0	0	0	1
3595	80	1	1	1	10	1	0	1300	6500	0	83	0	0	0	0	1
3596	60	2	2	1	3	1	1	900	5700	212	73	0	0	0	0	1
3597	100	3	3	3	1	1	0	1000	3300	417	42	0	0	0	0	1
3598	260	4	2	3	0	1	0	0	3850	430	58	0	0	0	0	1
3599	300	3	5	4	0	1	0	0	6500	853	98	0	0	0	0	1
3600	86	3	3	2	9	0	0	550	2500	200	32	0	0	0	0	1
3601	250	4	4	2	0	0	0	0	6600	0	100	0	0	0	0	1
3602	48	1	1	0	0	1	0	250	900	542	14	0	0	1	0	0
3603	70	3	2	2	1	1	0	554	1900	228	26	1	0	0	0	0
3604	82	3	2	2	5	1	0	915	2100	252	27	0	0	0	0	1
3605	80	3	2	1	10	1	0	790	1900	164	25	0	0	0	0	1
3606	429	5	4	5	0	1	0	0	10500	334	187	0	0	1	0	0
3607	104	2	2	1	2	1	0	580	1700	122	22	0	1	0	0	0
3608	35	1	1	0	3	0	1	525	2600	96	34	0	0	0	1	0
3609	240	4	2	1	4	1	1	1200	4500	217	58	0	0	0	0	1
3610	40	1	1	0	0	0	0	180	850	41	11	0	0	0	0	1
3611	400	3	3	2	0	0	0	0	12000	0	181	0	0	0	0	1
3612	90	2	2	2	8	1	0	965	4500	36	58	0	0	0	0	1
3613	45	2	1	1	11	0	0	457	1720	91	22	0	0	0	0	1
3614	110	3	2	0	0	1	0	0	2000	60	31	0	0	0	1	0
3615	110	4	2	2	10	1	0	1300	1900	380	25	0	0	0	1	0
3616	143	2	1	2	7	1	1	900	2500	184	37	0	0	1	0	0
3617	60	2	2	2	7	1	0	894	1100	210	14	0	0	0	0	1
3618	124	3	3	2	16	1	0	1100	2791	339	36	0	0	0	0	1
3619	55	2	1	1	1	1	0	580	1490	21	19	0	0	0	0	1
3620	73	3	2	2	1	1	0	760	2500	283	32	0	0	0	0	1
3621	200	4	4	2	5	1	1	900	4100	500	55	1	0	0	0	0
3622	70	1	1	0	3	0	0	150	850	46	13	0	0	1	0	0
3623	44	1	1	0	10	1	0	370	2600	0	33	0	0	0	0	1
3624	87	2	1	1	2	1	0	1350	2500	209	33	0	0	0	1	0
3625	60	1	1	1	2	0	0	345	1290	35	19	0	0	1	0	0
3626	200	3	5	3	5	1	1	1513	4350	584	56	0	0	0	0	1
3627	80	2	1	1	5	0	0	660	2900	0	37	0	0	0	0	1
3628	51	2	1	1	3	1	0	270	1080	25	16	0	0	1	0	0
3629	147	2	3	2	3	0	1	1500	12000	500	153	0	0	0	0	1
3630	210	3	4	3	5	0	1	1817	10000	685	134	1	0	0	0	0
3631	110	3	2	2	14	1	0	0	3200	0	41	0	0	0	0	1
3632	50	1	1	0	1	1	0	287	1100	46	17	0	0	1	0	0
3633	32	1	1	0	10	1	0	360	1430	62	19	0	0	0	1	0
3634	82	3	2	1	4	1	0	410	1000	64	14	1	0	0	0	0
3635	98	3	3	2	6	1	0	1100	2100	334	27	0	0	0	0	1
3636	170	4	3	2	5	1	0	2300	9000	667	116	0	0	0	1	0
3637	20	1	1	0	2	1	1	602	1800	130	23	0	0	0	0	1
3638	168	4	3	2	2	0	0	430	2000	108	27	1	0	0	0	0
3639	50	2	1	0	5	1	0	215	800	62	11	0	0	0	1	0
3640	212	4	4	3	7	0	0	2300	9200	1046	117	0	0	0	0	1
3641	73	2	2	1	13	1	0	700	1250	150	16	0	0	0	0	1
3642	50	1	1	1	13	1	0	500	1800	0	23	0	0	0	0	1
3643	20	1	1	0	6	1	1	602	1800	130	23	0	0	0	0	1
3644	190	1	1	1	0	0	0	0	3900	162	64	1	0	0	0	0
3645	450	4	6	2	0	1	0	0	4900	486	74	0	0	0	0	1
3646	180	5	5	4	0	1	0	0	4500	270	74	1	0	0	0	0
3647	682	6	7	6	0	1	0	0	5500	428	91	1	0	0	0	0
3648	68	2	1	0	5	1	0	593	1000	400	13	0	0	0	1	0
3649	58	2	1	0	1	1	1	0	1300	0	19	0	0	1	0	0
3650	60	3	2	1	10	1	0	404	1100	83	15	1	0	0	0	0
3651	50	1	1	1	5	0	1	750	1160	185	15	0	1	0	0	0
3652	120	3	3	1	2	1	0	0	2200	145	30	1	0	0	0	0
3653	43	2	1	1	10	1	1	465	2000	0	26	0	0	0	0	1
3654	91	1	2	2	11	1	1	2076	13000	334	165	0	0	0	0	1
3655	75	2	1	2	1	1	0	1250	1600	135	21	0	1	0	0	0
3656	300	4	3	4	9	1	0	4900	6000	1500	77	0	0	0	0	1
3657	74	2	2	2	9	1	1	500	4920	0	63	0	1	0	0	0
3658	90	3	2	2	3	1	0	472	1550	84	21	1	0	0	0	0
3659	154	4	4	3	12	1	1	1670	8500	153	114	1	0	0	0	0
3660	280	3	3	7	0	1	0	0	8670	450	131	0	0	0	0	1
3661	150	3	3	2	10	1	0	1570	4000	515	51	0	0	0	0	1
3662	20	1	1	0	6	1	1	602	1800	130	23	0	0	0	0	1
3663	110	2	2	0	13	1	0	664	2690	0	35	0	0	0	0	1
3664	247	4	4	4	3	1	0	2900	2550	684	33	0	0	0	0	1
3665	220	3	4	2	0	1	0	400	15000	834	226	0	0	0	0	1
3666	70	2	2	0	0	0	0	0	3800	90	58	0	0	0	0	1
3667	98	3	2	2	1	1	0	1400	1760	383	23	0	0	0	0	1
3668	300	4	6	6	17	1	0	6300	15000	3400	191	0	0	0	0	1
3669	80	2	1	1	8	1	0	755	4000	212	59	0	0	1	0	0
3670	57	2	1	2	3	1	1	645	1450	69	19	0	0	0	0	1
3671	75	2	1	0	1	0	0	0	1200	67	16	0	0	0	0	1
3672	70	2	2	1	6	0	0	741	2300	75	30	0	0	0	1	0
3673	80	2	1	0	4	1	0	330	1700	0	22	0	0	0	0	1
3674	372	5	4	6	0	1	0	0	9200	1041	139	0	0	0	0	1
3675	120	3	2	2	23	0	0	722	4500	238	58	0	0	0	0	1
3676	71	1	1	1	9	0	0	486	750	56	10	0	1	0	0	0
3677	130	3	3	2	7	1	0	1200	3500	342	45	0	0	0	0	1
3678	300	2	1	2	0	1	0	0	2800	350	43	0	0	0	0	1
3679	320	5	4	3	3	1	0	660	3400	220	46	1	0	0	0	0
3680	200	3	2	2	0	1	0	0	12000	369	197	1	0	0	0	0
3681	56	2	2	1	3	1	0	250	1600	84	24	0	0	1	0	0
3682	165	3	2	3	16	1	0	1260	3730	955	48	0	0	0	0	1
3683	35	1	1	0	1	0	0	0	1290	0	17	0	0	0	0	1
3684	96	3	1	1	11	1	1	575	2200	154	30	1	0	0	0	0
3685	450	4	5	4	0	1	1	0	6500	230	98	0	1	0	0	0
3686	227	4	4	3	5	1	0	4200	6900	1534	88	0	0	0	0	1
3687	40	1	1	1	10	1	0	700	2600	25	33	0	0	0	0	1
3688	288	4	5	4	7	1	0	3600	6000	1150	77	0	0	0	0	1
3689	90	1	2	0	4	1	0	325	1300	54	18	1	0	0	0	0
3690	45	2	1	1	7	0	0	320	1290	0	17	0	0	0	0	1
3691	63	2	2	1	11	0	0	453	2800	149	36	0	0	0	0	1
3692	120	3	2	2	0	1	0	600	2200	120	37	1	0	0	0	0
3693	94	3	2	2	12	0	0	1046	7150	341	91	0	0	0	0	1
3694	60	1	1	1	1	1	0	316	500	10	8	0	0	1	0	0
3695	106	3	2	2	2	0	1	300	4000	100	59	0	0	1	0	0
3696	167	3	4	2	5	1	0	2884	2900	732	37	0	0	0	0	1
3697	69	2	3	2	11	1	0	700	2600	172	35	1	0	0	0	0
3698	300	4	4	1	0	1	0	0	3400	292	52	0	0	0	1	0
3699	50	2	1	0	2	1	1	800	2473	3	32	0	0	0	0	1
3700	40	1	1	0	9	1	0	500	850	42	13	0	0	1	0	0
3701	380	4	3	3	11	1	0	3500	5800	1600	74	0	0	0	0	1
3702	20	1	1	0	0	0	0	0	750	0	10	0	0	0	1	0
3703	50	2	1	1	7	1	0	270	950	43	13	0	1	0	0	0
3704	60	2	2	1	4	1	1	600	4500	50	58	0	0	0	0	1
3705	40	1	1	1	12	1	0	300	3470	70	44	0	0	0	0	1
3706	62	2	2	1	1	1	0	700	1730	22	22	0	0	0	0	1
3707	230	3	3	0	9	1	0	1950	7200	667	93	0	0	0	1	0
3708	45	2	1	1	1	1	0	300	870	0	12	0	1	0	0	0
3709	60	2	1	0	4	1	0	340	730	20	11	0	0	1	0	0
3710	65	2	2	1	9	0	0	682	1039	42	14	0	0	0	0	1
3711	90	3	1	0	4	0	0	500	2710	8	35	0	0	0	1	0
3712	150	3	3	2	0	1	1	0	3400	325	52	0	0	0	0	1
3713	180	3	4	3	5	0	0	2848	4330	1228	55	0	0	0	0	1
3714	95	3	2	2	2	0	0	150	1650	145	22	1	0	0	0	0
3715	45	1	1	0	10	0	1	450	2200	50	29	0	0	0	1	0
3716	216	3	5	0	14	0	1	3200	15000	1500	191	0	0	0	0	1
3717	58	1	1	0	5	1	0	540	900	66	12	0	1	0	0	0
3718	42	1	1	0	2	1	1	0	3256	0	42	0	0	0	0	1
3719	40	1	1	0	3	1	1	350	750	42	11	0	0	1	0	0
3720	220	4	4	3	4	0	1	2200	4930	809	63	0	0	0	0	1
3721	42	1	1	1	15	0	0	410	2690	172	36	1	0	0	0	0
3722	421	3	3	1	7	1	1	5000	10000	834	129	0	0	0	1	0
3723	226	4	2	2	10	1	0	1850	3000	403	39	0	1	0	0	0
3724	55	1	1	0	1	1	0	0	1400	0	18	0	0	0	0	1
3725	61	1	1	1	13	1	0	350	2200	67	33	0	0	1	0	0
3726	50	1	1	0	4	0	0	630	1000	184	13	0	0	0	1	0
3727	300	4	4	0	7	1	1	2700	9600	500	122	0	0	0	0	1
3728	58	2	2	2	13	1	0	470	2550	0	38	0	0	1	0	0
3729	104	3	3	2	4	1	0	1200	3900	200	57	0	0	1	0	0
3730	72	2	2	0	3	1	0	1000	2500	200	33	0	0	0	1	0
3731	65	3	1	1	3	1	1	470	1100	1500	14	0	1	0	0	0
3732	160	4	2	2	12	1	1	1506	4900	460	63	0	0	0	0	1
3733	40	1	1	0	8	1	0	380	730	11	10	0	1	0	0	0
3734	23	1	1	1	26	1	0	520	2300	59	30	0	0	0	0	1
3735	35	1	1	0	1	0	0	0	900	50	14	0	0	0	0	1
3736	28	1	1	0	0	1	0	200	840	50	13	0	0	1	0	0
3737	20	1	1	0	0	1	1	602	1800	130	23	0	0	0	0	1
3738	68	2	2	1	7	1	0	750	1880	189	24	0	0	0	0	1
3739	70	3	1	1	6	1	0	549	1200	0	16	0	1	0	0	0
3740	127	2	3	2	1	1	1	996	3800	292	49	0	0	0	0	1
3741	138	3	2	3	0	1	0	0	5200	231	79	0	0	0	0	1
3742	53	1	1	1	3	1	0	588	550	73	7	0	1	0	0	0
3743	130	5	2	0	2	1	0	0	3000	37	39	0	0	0	0	1
3744	39	1	1	1	2	1	1	334	800	11	12	0	0	1	0	0
3745	60	2	1	0	6	1	0	340	980	8	15	0	0	1	0	0
3746	300	4	4	4	4	0	0	4000	1400	834	18	0	0	0	0	1
3747	500	3	3	5	0	1	0	0	8500	534	128	0	0	0	0	1
3748	90	3	2	1	2	1	0	495	1600	76	21	0	1	0	0	0
3749	120	3	1	2	1	1	0	150	1790	150	23	0	1	0	0	0
3750	134	3	5	2	7	1	0	1152	4900	0	63	0	0	0	0	1
3751	78	2	1	1	8	1	0	605	1300	106	17	0	1	0	0	0
3752	55	1	1	1	3	0	1	850	4300	21	55	0	0	0	0	1
3753	167	3	3	2	7	1	0	1315	5500	292	70	0	0	0	0	1
3754	15	1	1	0	0	0	0	0	1200	0	16	0	0	0	0	1
3755	46	2	1	1	2	1	0	200	1050	27	14	1	0	0	0	0
3756	30	1	1	0	2	0	1	750	4000	67	52	0	0	0	1	0
3757	60	2	2	1	10	1	0	700	2198	125	29	0	0	0	1	0
3758	380	3	3	4	0	1	1	0	4200	300	64	0	0	0	0	1
3759	95	3	2	1	3	1	0	722	1400	129	19	1	0	0	0	0
3760	55	2	2	1	4	1	0	380	1850	0	24	0	0	0	0	1
3761	55	2	1	1	1	0	0	180	850	0	12	1	0	0	0	0
3762	30	1	1	0	2	0	0	350	1140	0	15	0	0	0	1	0
3763	58	2	1	0	2	0	1	500	4000	200	52	0	0	0	1	0
3764	480	4	5	2	0	1	1	0	6000	2308	91	0	0	0	0	1
3765	97	3	2	2	2	1	0	600	2100	29	27	0	0	0	0	1
3766	33	1	1	1	13	0	1	1791	1300	155	17	0	0	0	0	1
3767	192	3	4	2	13	1	0	1600	8500	0	108	0	0	0	0	1
3768	114	4	2	1	10	1	1	2500	3000	450	39	0	0	0	1	0
3769	70	2	2	0	24	0	1	800	4000	50	51	0	0	0	0	1
3770	240	3	4	4	1	1	0	2800	7000	0	89	0	1	0	0	0
3771	110	3	1	0	1	1	0	630	1850	80	28	0	0	1	0	0
3772	950	6	5	2	3	0	1	0	13000	1500	198	0	0	0	1	0
3773	55	1	1	1	4	0	1	812	3200	0	41	0	0	0	0	1
3774	166	4	3	3	6	1	0	1860	2050	284	26	0	1	0	0	0
3775	117	3	3	2	9	1	1	1090	4000	329	59	0	0	1	0	0
3776	115	3	2	1	4	1	0	680	1364	91	5	0	1	0	0	0
3777	55	2	1	1	3	1	0	385	940	20	12	0	1	0	0	0
3778	85	1	2	1	14	1	0	800	2800	92	36	0	0	0	0	1
3779	61	1	2	1	4	1	1	680	2270	25	29	0	0	0	0	1
3780	34	1	1	0	12	1	1	370	2600	74	33	0	0	0	0	1
3781	70	3	2	0	0	1	0	290	1500	0	22	0	0	1	0	0
3782	85	2	2	0	17	1	1	560	6000	250	43	0	0	0	0	1
3783	93	2	1	1	4	0	1	985	5500	110	70	0	0	0	0	1
3784	150	3	2	1	1	1	1	1600	3600	310	46	0	0	0	0	1
3785	48	2	1	1	8	1	0	452	1740	135	23	0	0	0	0	1
3786	70	2	1	0	1	1	0	0	1200	42	16	1	0	0	0	0
3787	80	2	2	1	1	1	1	420	3000	107	39	0	1	0	0	0
3788	137	3	3	3	4	1	1	1500	9800	417	125	0	0	0	0	1
3789	230	3	4	3	2	1	0	3700	12000	157	153	0	0	0	0	1
3790	95	3	2	1	10	0	1	1018	4300	380	55	0	0	0	0	1
3791	87	2	2	1	8	0	1	826	1950	219	26	0	0	0	1	0
3792	800	8	7	4	0	1	0	0	14000	834	230	1	0	0	0	0
3793	88	3	1	2	5	1	0	685	1400	35	18	0	0	0	0	1
3794	245	3	3	1	18	1	1	1904	12000	486	153	0	0	0	0	1
3795	34	1	1	0	11	0	0	370	2800	74	36	0	0	0	0	1
3796	469	4	5	4	12	1	0	5706	15000	2260	191	0	0	0	0	1
3797	113	2	2	1	10	1	0	1566	8000	501	104	0	0	0	1	0
3798	200	4	4	3	3	1	0	2000	4000	475	54	1	0	0	0	0
3799	44	1	1	0	4	1	0	632	1700	86	22	0	0	0	1	0
3800	45	2	1	1	5	1	0	530	1440	0	19	0	0	0	0	1
3801	63	2	2	1	16	1	0	690	1850	103	24	0	0	0	0	1
3802	58	1	1	0	8	1	0	500	867	42	13	0	0	1	0	0
3803	55	2	2	1	11	1	0	670	2500	199	32	0	0	0	0	1
3804	320	4	4	2	7	1	0	4110	8000	645	102	0	0	0	0	1
3805	57	1	1	1	6	0	0	1500	1400	158	19	1	0	0	0	0
3806	240	5	2	3	0	0	0	0	6500	290	98	0	0	0	0	1
3807	127	3	2	1	5	1	0	1780	3300	400	42	0	0	0	0	1
3808	18	1	1	0	0	1	0	0	1710	0	22	0	0	0	0	1
3809	35	1	1	0	8	1	0	480	500	14	7	0	1	0	0	0
3810	320	3	5	3	0	1	0	0	9000	0	136	0	0	0	0	1
3811	46	1	1	0	2	1	0	450	500	14	7	0	1	0	0	0
3812	130	3	2	1	2	1	1	1168	6290	233	80	0	0	0	0	1
3813	37	1	1	0	0	1	0	0	1625	0	25	0	0	0	0	1
3814	136	3	4	2	7	0	0	970	2500	131	32	0	1	0	0	0
3815	81	2	2	1	1	0	0	787	1400	71	18	0	0	0	0	1
3816	38	1	1	0	2	0	0	400	1450	0	19	0	0	0	0	1
3817	198	3	4	2	0	1	1	0	2500	259	38	0	0	0	0	1
3818	220	5	4	4	4	1	0	400	2700	170	36	1	0	0	0	0
3819	125	3	4	1	2	1	0	1100	4900	0	63	0	0	0	0	1
3820	450	4	6	4	4	1	0	4000	15000	2500	191	0	0	0	0	1
3821	145	3	2	2	6	1	0	1834	3000	546	39	0	0	0	0	1
3822	70	3	1	2	1	1	0	100	1600	667	22	1	0	0	0	0
3823	140	3	4	3	2	1	1	2200	8000	550	117	0	0	1	0	0
3824	100	3	2	1	3	1	0	285	1930	100	25	0	0	0	0	1
3825	39	1	1	0	2	0	0	0	1300	0	17	0	0	0	0	1
3826	98	2	2	1	7	0	1	1600	3500	225	46	0	0	0	1	0
3827	367	4	5	3	10	0	0	3200	8500	1167	108	0	0	0	0	1
3828	61	2	2	1	17	1	0	764	4200	134	54	0	0	0	0	1
3829	66	2	2	1	6	1	0	568	2100	226	28	1	0	0	0	0
3830	235	3	3	0	15	1	1	2550	8300	709	106	0	0	0	0	1
3831	110	3	3	2	0	1	0	560	3200	88	49	0	1	0	0	0
3832	84	3	2	1	23	1	0	780	2200	25	28	0	0	0	0	1
3833	165	3	1	3	0	1	0	0	3400	384	52	0	0	0	0	1
3834	90	2	1	0	0	1	0	0	1320	70	22	1	0	0	0	0
3835	48	1	1	0	0	0	0	0	1150	34	18	0	0	0	0	1
3836	60	2	1	1	0	0	0	0	950	34	17	0	0	1	0	0
3837	92	3	2	2	8	1	0	960	3300	318	42	0	0	0	0	1
3838	80	3	1	1	8	1	0	880	3000	213	39	0	0	0	1	0
3839	25	1	1	0	2	0	0	0	650	0	9	1	0	0	0	0
3840	220	4	4	4	10	1	0	2200	5500	832	70	0	0	0	0	1
3841	74	2	3	1	9	1	0	894	1584	118	6	0	1	0	0	0
3842	98	2	2	0	6	1	0	660	2500	0	32	0	0	0	0	1
3843	69	2	2	1	3	1	0	810	1400	18	18	0	0	0	0	1
3844	90	2	1	1	0	1	0	0	2500	219	38	0	0	0	0	1
3845	105	2	2	0	3	1	0	1180	3430	174	45	0	0	0	1	0
3846	400	3	4	4	0	1	0	0	12000	1667	181	0	0	0	0	1
3847	110	2	2	2	0	0	0	0	2700	300	41	0	0	0	0	1
3848	245	3	4	3	10	1	0	2900	14000	917	178	0	0	0	0	1
3849	60	1	1	1	0	1	0	0	3000	0	40	1	0	0	0	0
3850	40	1	1	0	5	1	1	350	800	46	12	0	0	1	0	0
3851	35	1	1	1	1	0	1	0	1400	0	21	0	0	1	0	0
3852	35	1	1	0	12	0	1	1400	2595	0	33	0	0	0	0	1
3853	500	3	2	8	0	1	0	0	4000	632	61	0	0	0	0	1
3854	30	1	1	0	15	0	0	700	1650	0	25	0	0	0	0	1
3855	200	3	3	0	0	1	0	0	1800	0	30	1	0	0	0	0
